desc,time
AD10H10a9|DA10H2a1|HA10D2a2|aA9D1H2|-1|0|1,1
AD10H9a9|DA10H1a1|HA9D1a0|aA9D1H0|0|0|1,1
AD10H5a9|DA10H4a1|HA5D4a3|aA9D1H3|1|0|1,1
AD10H5a9|DA10H6a1|HA5D6a6|aA9D1H6|1|0|1,1
AD10H8a9|DA10H6a1|HA8D6a5|aA9D1H5|-1|0|1,1
AA6D1a1|AA6D7a6|DA1A7a1|aA1A6D1|1|0|1,1
AD1H3a1|DA1H2a1|HA3D2a2|aA1D1H2|1|0|1,1
AD1H1a1|DA1H1a1|HA1D1a0|aA1D1H0|0|0|1,1
AD1H3a1|DA1H4a1|HA3D4a3|aA1D1H3|1|0|1,1
AD1H5a1|DA1H6a1|HA5D6a6|aA1D1H6|1|0|1,1
AD1H6a1|DA1H6a1|HA6D6a5|aA1D1H5|1|0|1,1
AA4D4a3|AA4D7a6|DA4A7a1|aA3A6D1|-1|0|1,1
AD7H6a6|DA7H2a1|HA6D2a2|aA6D1H2|-1|0|1,1
AD7H6a6|DA7H1a1|HA6D1a0|aA6D1H0|0|0|1,1
AD7H3a6|DA7H4a1|HA3D4a3|aA6D1H3|1|0|1,1
AD7H5a6|DA7H6a1|HA5D6a6|aA6D1H6|1|0|1,1
AD7H4a6|DA7H6a1|HA4D6a5|aA6D1H5|-1|0|1,1
AD4H2a3|DA4H2a1|HA2D2a2|aA3D1H2|1|0|1,1
AD4H3a3|DA4H4a1|HA3D4a3|aA3D1H3|-1|0|1,1
AD4H6a3|DA4H6a1|HA6D6a6|aA3D1H6|-1|0|1,1
AD4H1a3|DA4H6a1|HA1D6a5|aA3D1H5|-1|0|1,1
DH1H2a1|HD1H2a0|HD2H2a2|aD1H0H2|0|0|1,1
DH2H4a1|HD2H4a2|HD4H4a3|aD1H2H3|1|0|1,1
DH2H6a1|HD2H7a2|HD6H7a6|aD1H2H6|1|0|1,1
DH2H6a1|HD2H4a2|HD6H4a5|aD1H2H5|1|0|1,1
DH1H4a1|HD1H3a0|HD4H3a3|aD1H0H3|0|0|1,1
DH1H6a1|HD1H6a0|HD6H6a6|aD1H0H6|0|0|1,1
DH1H6a1|HD1H5a0|HD6H5a5|aD1H0H5|0|0|1,1
DH4H6a1|HD4H2a3|HD6H2a6|aD1H3H6|-1|0|1,1
DH4H6a1|HD4H4a3|HD6H4a5|aD1H3H5|-1|0|1,1
DH6H6a1|HD6H6a5|HD6H6a6|aD1H5H6|1|0|1,1
AA10A4a3|AA10A9a9|AA4A9a1|aA1A3A9|1|0|1,1
AA10A4a9|AA10A6a3|AA4A6a6|aA3A6A9|1|0|1,1
AA10A2a3|AA10A8a9|AA2A8a3|aA3A3A9|1|0|1,1
AA10H10a9|AA10H1a3|HA1A10a2|aA3A9H2|1|0|1,1
AA10H3a3|AA10H9a9|HA3A9a0|aA3A9H0|0|0|1,1
AA10H5a3|AA10H5a9|HA5A5a3|aA3A9H3|1|0|1,1
AA10H5a9|AA10H7a3|HA5A7a6|aA3A9H6|-1|0|1,1
AA10H3a3|AA10H8a9|HA3A8a5|aA3A9H5|1|0|1,1
AA4A6a1|AA4A6a3|AA6A6a6|aA1A3A6|1|0|1,1
AA2A4a3|AA2A4a3|AA4A4a1|aA1A3A3|0|0|1,1
AA4H3a1|AA4H5a3|HA3A5a3|aA1A3H3|1|0|1,1
AA4H5a1|AA4H7a3|HA5A7a6|aA1A3H6|-1|0|1,1
AA4H3a3|AA4H6a1|HA3A6a5|aA1A3H5|-1|0|1,1
AA2A4a3|AA2A6a3|AA4A6a6|aA3A3A6|1|0|1,1
AA6H3a6|AA6H5a3|HA3A5a3|aA3A6H3|-1|0|1,1
AA6H5a6|AA6H7a3|HA5A7a6|aA3A6H6|-1|0|1,1
AA6H3a3|AA6H4a6|HA3A4a5|aA3A6H5|1|0|1,1
AA2H1a3|AA2H2a3|HA1A2a2|aA3A3H2|-1|0|1,1
AA2H3a3|AA2H3a3|HA3A3a0|aA3A3H0|0|0|1,1
AA2H3a3|AA2H5a3|HA3A5a3|aA3A3H3|-1|0|1,1
AA2H6a3|AA2H7a3|HA6A7a6|aA3A3H6|-1|0|1,1
AA2H1a3|AA2H3a3|HA1A3a5|aA3A3H5|-1|0|1,1
AH1H5a3|HA1H4a2|HA5H4a3|aA3H2H3|-1|0|1,1
AH1H7a3|HA1H7a2|HA7H7a6|aA3H2H6|-1|0|1,1
AH1H3a3|HA1H4a2|HA3H4a5|aA3H2H5|1|0|1,1
AH3H5a3|HA3H3a0|HA5H3a3|aA3H0H3|0|0|1,1
AH3H7a3|HA3H6a0|HA7H6a6|aA3H0H6|0|0|1,1
AH3H3a3|HA3H5a0|HA3H5a5|aA3H0H5|0|0|1,1
AH5H7a3|HA5H2a3|HA7H2a6|aA3H3H6|1|0|1,1
AH3H5a3|HA3H4a5|HA5H4a3|aA3H3H5|1|0|1,1
AH3H7a3|HA3H6a5|HA7H6a6|aA3H5H6|1|0|1,1
AA4A6a6|AA4A9a9|AA6A9a1|aA1A6A9|-1|0|1,1
AA4A8a3|AA4A9a1|AA8A9a9|aA1A3A9|-1|0|1,1
AA9H10a9|AA9H3a1|HA10A3a2|aA1A9H2|-1|0|1,1
AA9H1a1|AA9H9a9|HA1A9a0|aA1A9H0|0|0|1,1
AA9H3a1|AA9H5a9|HA3A5a3|aA1A9H3|-1|0|1,1
AA9H5a1|AA9H5a9|HA5A5a6|aA1A9H6|-1|0|1,1
AA9H6a1|AA9H8a9|HA6A8a5|aA1A9H5|-1|0|1,1
AA4A4a6|AA4A8a3|AA4A8a9|aA3A6A9|-1|0|1,1
AA4H10a9|AA4H6a6|HA10A6a2|aA6A9H2|-1|0|1,1
AA4H6a6|AA4H9a9|HA6A9a0|aA6A9H0|0|0|1,1
AA4H3a6|AA4H5a9|HA3A5a3|aA6A9H3|1|0|1,1
AA4H5a6|AA4H5a9|HA5A5a6|aA6A9H6|1|0|1,1
AA4H4a6|AA4H8a9|HA4A8a5|aA6A9H5|1|0|1,1
AA8H10a9|AA8H2a3|HA10A2a2|aA3A9H2|1|0|1,1
AA8H3a3|AA8H9a9|HA3A9a0|aA3A9H0|0|0|1,1
AA8H3a3|AA8H5a9|HA3A5a3|aA3A9H3|1|0|1,1
AA8H5a9|AA8H6a3|HA5A6a6|aA3A9H6|-1|0|1,1
AA8H1a3|AA8H8a9|HA1A8a5|aA3A9H5|-1|0|1,1
AH10H9a9|HA10H2a2|HA9H2a0|aA9H0H2|0|0|1,1
AH10H5a9|HA10H4a2|HA5H4a3|aA9H2H3|-1|0|1,1
AH10H5a9|HA10H7a2|HA5H7a6|aA9H2H6|-1|0|1,1
AH10H8a9|HA10H4a2|HA8H4a5|aA9H2H5|-1|0|1,1
AH5H9a9|HA5H3a3|HA9H3a0|aA9H0H3|0|0|1,1
AH5H9a9|HA5H6a6|HA9H6a0|aA9H0H6|0|0|1,1
AH8H9a9|HA8H5a5|HA9H5a0|aA9H0H5|0|0|1,1
AH5H5a9|HA5H2a3|HA5H2a6|aA9H3H6|-1|0|1,1
AH5H8a9|HA5H4a3|HA8H4a5|aA9H3H5|1|0|1,1
AH5H8a9|HA5H6a6|HA8H6a5|aA9H5H6|1|0|1,1
AA4A4a3|AA4A6a1|AA4A6a6|aA1A3A6|-1|0|1,1
AA6H3a1|AA6H3a6|HA3A3a3|aA1A6H3|-1|0|1,1
AA6H5a1|AA6H5a6|HA5A5a6|aA1A6H6|-1|0|1,1
AA6H4a6|AA6H6a1|HA4A6a5|aA1A6H5|1|0|1,1
AA4H2a3|AA4H3a1|HA2A3a2|aA1A3H2|1|0|1,1
AA4H3a1|AA4H3a3|HA3A3a3|aA1A3H3|-1|0|1,1
AA4H5a1|AA4H6a3|HA5A6a6|aA1A3H6|-1|0|1,1
AA4H1a3|AA4H6a1|HA1A6a5|aA1A3H5|1|0|1,1
AH3H3a1|HA3H4a2|HA3H4a3|aA1H2H3|1|0|1,1
AH3H5a1|HA3H7a2|HA5H7a6|aA1H2H6|1|0|1,1
AH3H6a1|HA3H4a2|HA6H4a5|aA1H2H5|1|0|1,1
AH1H3a1|HA1H3a0|HA3H3a3|aA1H0H3|0|0|1,1
AH1H5a1|HA1H6a0|HA5H6a6|aA1H0H6|0|0|1,1
AH1H6a1|HA1H5a0|HA6H5a5|aA1H0H5|0|0|1,1
AH3H5a1|HA3H2a3|HA5H2a6|aA1H3H6|-1|0|1,1
AH3H6a1|HA3H4a3|HA6H4a5|aA1H3H5|1|0|1,1
AH5H6a1|HA5H6a6|HA6H6a5|aA1H5H6|1|0|1,1
AA4H2a3|AA4H6a6|HA2A6a2|aA3A6H2|-1|0|1,1
AA4H3a3|AA4H6a6|HA3A6a0|aA3A6H0|0|0|1,1
AA4H3a3|AA4H3a6|HA3A3a3|aA3A6H3|1|0|1,1
AA4H5a6|AA4H6a3|HA5A6a6|aA3A6H6|-1|0|1,1
AA4H1a3|AA4H4a6|HA1A4a5|aA3A6H5|-1|0|1,1
AH3H6a6|HA3H4a3|HA6H4a2|aA6H2H3|1|0|1,1
AH5H6a6|HA5H7a6|HA6H7a2|aA6H2H6|1|0|1,1
AH4H6a6|HA4H4a5|HA6H4a2|aA6H2H5|1|0|1,1
AH3H6a6|HA3H3a3|HA6H3a0|aA6H0H3|0|0|1,1
AH5H6a6|HA5H6a6|HA6H6a0|aA6H0H6|0|0|1,1
AH4H6a6|HA4H5a5|HA6H5a0|aA6H0H5|0|0|1,1
AH3H5a6|HA3H2a3|HA5H2a6|aA6H3H6|-1|0|1,1
AH3H4a6|HA3H4a3|HA4H4a5|aA6H3H5|1|0|1,1
AH4H5a6|HA4H6a5|HA5H6a6|aA6H5H6|-1|0|1,1
AH2H3a3|HA2H2a2|HA3H2a0|aA3H0H2|0|0|1,1
AH2H3a3|HA2H4a2|HA3H4a3|aA3H2H3|-1|0|1,1
AH2H6a3|HA2H7a2|HA6H7a6|aA3H2H6|-1|0|1,1
AH1H2a3|HA1H4a5|HA2H4a2|aA3H2H5|1|0|1,1
AH3H3a3|HA3H3a0|HA3H3a3|aA3H0H3|0|0|1,2
AH3H6a3|HA3H6a0|HA6H6a6|aA3H0H6|0|0|1,1
AH1H3a3|HA1H5a5|HA3H5a0|aA3H0H5|0|0|1,1
AH3H6a3|HA3H2a3|HA6H2a6|aA3H3H6|1|0|1,1
AH1H3a3|HA1H4a5|HA3H4a3|aA3H3H5|-1|0|1,1
AH1H6a3|HA1H6a5|HA6H6a6|aA3H5H6|-1|0|1,1
HH2H3a0|HH2H4a2|HH3H4a3|aH0H2H3|0|0|1,1
HH2H6a0|HH2H7a2|HH6H7a6|aH0H2H6|0|0|1,1
HH2H4a2|HH2H5a0|HH4H5a5|aH0H2H5|0|0|1,1
HH2H4a3|HH2H7a6|HH4H7a2|aH2H3H6|1|0|1,1
HH4H4a2|HH4H4a3|HH4H4a5|aH2H3H5|-1|0|1,1
HH4H6a5|HH4H7a2|HH6H7a6|aH2H5H6|-1|0|1,1
HH2H3a3|HH2H6a6|HH3H6a0|aH0H3H6|0|0|1,1
HH3H4a3|HH3H5a0|HH4H5a5|aH0H3H5|0|0|1,1
HH5H6a0|HH5H6a5|HH6H6a6|aH0H5H6|0|0|1,1
HH2H4a3|HH2H6a6|HH4H6a5|aH3H5H6|1|0|1,1
AA10D10a5|AA10D4a5|DA10A4a4|aA5A5D4|1|0|1,1
AA4D1a3|AA4D4a5|DA1A4a4|aA3A5D4|1|0|1,1
AA6D4a5|AA6D7a3|DA4A7a4|aA3A5D4|-1|0|1,1
AA2D4a3|AA2D4a5|DA4A4a4|aA3A5D4|1|0|1,1
AD4H1a5|DA4H2a4|HA1D2a4|aA5D4H4|1|0|1,1
AD4H3a5|DA4H1a4|HA3D1a3|aA5D4H3|1|0|1,1
AD4H5a5|DA4H4a4|HA5D4a0|aA5D4H0|0|0|1,1
AD4H7a5|DA4H6a4|HA7D6a2|aA5D4H2|-1|0|1,1
AD4H3a5|DA4H6a4|HA3D6a4|aA5D4H4|1|0|1,1
AA9D10a5|AA9D1a3|DA1A10a4|aA3A5D4|-1|0|1,1
AA4D10a5|AA4D7a3|DA10A7a4|aA3A5D4|1|0|1,1
AA8D10a5|AA8D4a3|DA10A4a4|aA3A5D4|1|0|1,1
AD10H10a5|DA10H2a4|HA10D2a4|aA5D4H4|-1|0|1,1
AD10H9a5|DA10H1a4|HA9D1a3|aA5D4H3|-1|0|1,1
AD10H5a5|DA10H4a4|HA5D4a0|aA5D4H0|0|0|1,1
AD10H5a5|DA10H6a4|HA5D6a2|aA5D4H2|1|0|1,1
AD10H8a5|DA10H6a4|HA8D6a4|aA5D4H4|-1|0|1,1
AA6D1a3|AA6D7a3|DA1A7a4|aA3A3D4|1|0|1,1
AA4D1a3|AA4D4a3|DA1A4a4|aA3A3D4|1|0|1,1
AD1H3a3|DA1H2a4|HA3D2a4|aA3D4H4|-1|0|1,1
AD1H1a3|DA1H1a4|HA1D1a3|aA3D4H3|-1|0|1,1
AD1H3a3|DA1H4a4|HA3D4a0|aA3D4H0|0|0|1,1
AD1H5a3|DA1H6a4|HA5D6a2|aA3D4H2|1|0|1,1
AD1H6a3|DA1H6a4|HA6D6a4|aA3D4H4|-1|0|1,1
AA4D4a3|AA4D7a3|DA4A7a4|aA3A3D4|-1|0|1,1
AD7H6a3|DA7H2a4|HA6D2a4|aA3D4H4|-1|0|1,1
AD7H6a3|DA7H1a4|HA6D1a3|aA3D4H3|-1|0|1,1
AD7H3a3|DA7H4a4|HA3D4a0|aA3D4H0|0|0|1,1
AD7H5a3|DA7H6a4|HA5D6a2|aA3D4H2|1|0|1,1
AD7H4a3|DA7H6a4|HA4D6a4|aA3D4H4|-1|0|1,1
AD4H2a3|DA4H2a4|HA2D2a4|aA3D4H4|-1|0|1,1
AD4H3a3|DA4H1a4|HA3D1a3|aA3D4H3|1|0|1,1
AD4H3a3|DA4H4a4|HA3D4a0|aA3D4H0|0|0|1,1
AD4H6a3|DA4H6a4|HA6D6a2|aA3D4H2|-1|0|1,1
AD4H1a3|DA4H6a4|HA1D6a4|aA3D4H4|-1|0|1,1
DH1H2a4|HD1H2a3|HD2H2a4|aD4H3H4|1|0|1,1
DH2H4a4|HD2H4a4|HD4H4a0|aD4H0H4|0|0|1,1
DH2H6a4|HD2H7a4|HD6H7a2|aD4H2H4|1|0|1,1
DH2H6a4|HD2H4a4|HD6H4a4|aD4H4H4|-1|0|1,1
DH1H4a4|HD1H3a3|HD4H3a0|aD4H0H3|0|0|1,1
DH1H6a4|HD1H6a3|HD6H6a2|aD4H2H3|1|0|1,1
DH1H6a4|HD1H5a3|HD6H5a4|aD4H3H4|1|0|1,1
DH4H6a4|HD4H2a0|HD6H2a2|aD4H0H2|0|0|1,1
DH4H6a4|HD4H4a0|HD6H4a4|aD4H0H4|0|0|1,1
DH6H6a4|HD6H6a2|HD6H6a4|aD4H2H4|-1|0|1,1
AA10A4a5|AA10A9a5|AA4A9a3|aA3A5A5|-1|0|1,1
AA10A4a5|AA10A6a5|AA4A6a3|aA3A5A5|1|0|1,1
AA10A2a5|AA10A8a5|AA2A8a3|aA3A5A5|1|0|1,1
AA10H10a5|AA10H1a5|HA1A10a4|aA5A5H4|1|0|1,1
AA10H3a5|AA10H9a5|HA3A9a3|aA5A5H3|-1|0|1,1
AA10H5a5|AA10H5a5|HA5A5a0|aA5A5H0|0|0|1,1
AA10H5a5|AA10H7a5|HA5A7a2|aA5A5H2|-1|0|1,1
AA10H3a5|AA10H8a5|HA3A8a4|aA5A5H4|1|0|1,1
AA4A6a3|AA4A6a5|AA6A6a3|aA3A3A5|-1|0|1,1
AA2A4a3|AA2A4a5|AA4A4a3|aA3A3A5|1|0|1,1
AA4H1a5|AA4H3a3|HA1A3a4|aA3A5H4|-1|0|1,1
AA4H1a3|AA4H3a5|HA1A3a3|aA3A5H3|-1|0|1,1
AA4H3a3|AA4H5a5|HA3A5a0|aA3A5H0|0|0|1,2
AA4H5a3|AA4H7a5|HA5A7a2|aA3A5H2|1|0|1,1
AA4H3a5|AA4H6a3|HA3A6a4|aA3A5H4|1|0|1,1
AA2A4a3|AA2A6a5|AA4A6a3|aA3A3A5|1|0|1,1
AA6H1a5|AA6H6a3|HA1A6a4|aA3A5H4|-1|0|1,1
AA6H3a5|AA6H6a3|HA3A6a3|aA3A5H3|-1|0|1,1
AA6H3a3|AA6H5a5|HA3A5a0|aA3A5H0|0|0|1,1
AA6H5a3|AA6H7a5|HA5A7a2|aA3A5H2|-1|0|1,1
AA6H3a5|AA6H4a3|HA3A4a4|aA3A5H4|1|0|1,1
AA2H1a5|AA2H2a3|HA1A2a4|aA3A5H4|-1|0|1,1
AA2H3a3|AA2H3a5|HA3A3a3|aA3A5H3|1|0|1,1
AA2H3a3|AA2H5a5|HA3A5a0|aA3A5H0|0|0|1,1
AA2H6a3|AA2H7a5|HA6A7a2|aA3A5H2|-1|0|1,1
AA2H1a3|AA2H3a5|HA1A3a4|aA3A5H4|-1|0|1,1
AH1H3a5|HA1H2a4|HA3H2a3|aA5H3H4|1|0|1,1
AH1H5a5|HA1H4a4|HA5H4a0|aA5H0H4|0|0|1,1
AH1H7a5|HA1H7a4|HA7H7a2|aA5H2H4|-1|0|1,1
AH1H3a5|HA1H4a4|HA3H4a4|aA5H4H4|1|0|1,1
AH3H5a5|HA3H3a3|HA5H3a0|aA5H0H3|0|0|1,1
AH3H7a5|HA3H6a3|HA7H6a2|aA5H2H3|-1|0|1,1
AH3H3a5|HA3H5a3|HA3H5a4|aA5H3H4|1|0|1,1
AH5H7a5|HA5H2a0|HA7H2a2|aA5H0H2|0|0|1,1
AH3H5a5|HA3H4a4|HA5H4a0|aA5H0H4|0|0|1,1
AH3H7a5|HA3H6a4|HA7H6a2|aA5H2H4|1|0|1,1
AA4A6a3|AA4A9a5|AA6A9a3|aA3A3A5|-1|0|1,1
AA4A8a3|AA4A9a3|AA8A9a5|aA3A3A5|1|0|1,1
AA9H10a5|AA9H3a3|HA10A3a4|aA3A5H4|-1|0|1,1
AA9H1a3|AA9H9a5|HA1A9a3|aA3A5H3|1|0|1,1
AA9H3a3|AA9H5a5|HA3A5a0|aA3A5H0|0|0|1,1
AA9H5a3|AA9H5a5|HA5A5a2|aA3A5H2|-1|0|1,1
AA9H6a3|AA9H8a5|HA6A8a4|aA3A5H4|1|0|1,1
AA4A4a3|AA4A8a3|AA4A8a5|aA3A3A5|-1|0|1,1
AA4H10a5|AA4H6a3|HA10A6a4|aA3A5H4|-1|0|1,1
AA4H6a3|AA4H9a5|HA6A9a3|aA3A5H3|-1|0|1,1
AA4H5a3|AA4H5a5|HA5A5a2|aA3A5H2|1|0|1,1
AA4H4a3|AA4H8a5|HA4A8a4|aA3A5H4|1|0|1,1
AA8H10a5|AA8H2a3|HA10A2a4|aA3A5H4|1|0|1,1
AA8H3a3|AA8H9a5|HA3A9a3|aA3A5H3|-1|0|1,1
AA8H3a3|AA8H5a5|HA3A5a0|aA3A5H0|0|0|1,1
AA8H5a5|AA8H6a3|HA5A6a2|aA3A5H2|-1|0|1,1
AA8H1a3|AA8H8a5|HA1A8a4|aA3A5H4|1|0|1,1
AH10H9a5|HA10H2a4|HA9H2a3|aA5H3H4|1|0|1,1
AH10H5a5|HA10H4a4|HA5H4a0|aA5H0H4|0|0|1,1
AH10H5a5|HA10H7a4|HA5H7a2|aA5H2H4|-1|0|1,1
AH10H8a5|HA10H4a4|HA8H4a4|aA5H4H4|-1|0|1,1
AH5H9a5|HA5H3a0|HA9H3a3|aA5H0H3|0|0|1,1
AH5H9a5|HA5H6a2|HA9H6a3|aA5H2H3|-1|0|1,1
AH8H9a5|HA8H5a4|HA9H5a3|aA5H3H4|1|0|1,1
AH5H5a5|HA5H2a0|HA5H2a2|aA5H0H2|0|0|1,1
AH5H8a5|HA5H4a0|HA8H4a4|aA5H0H4|0|0|1,1
AH5H8a5|HA5H6a2|HA8H6a4|aA5H2H4|1|0|1,1
AA4A4a3|AA4A6a3|AA4A6a3|aA3A3A3|0|0|1,1
AA6H3a3|AA6H6a3|HA3A6a4|aA3A3H4|1|0|1,1
AA6H1a3|AA6H6a3|HA1A6a3|aA3A3H3|1|0|1,1
AA6H3a3|AA6H3a3|HA3A3a0|aA3A3H0|0|0|1,1
AA6H5a3|AA6H5a3|HA5A5a2|aA3A3H2|0|0|1,1
AA6H4a3|AA6H6a3|HA4A6a4|aA3A3H4|-1|0|1,1
AA4H2a3|AA4H3a3|HA2A3a4|aA3A3H4|-1|0|1,1
AA4H1a3|AA4H3a3|HA1A3a3|aA3A3H3|1|0|1,1
AA4H3a3|AA4H3a3|HA3A3a0|aA3A3H0|0|0|1,2
AA4H5a3|AA4H6a3|HA5A6a2|aA3A3H2|1|0|1,1
AA4H1a3|AA4H6a3|HA1A6a4|aA3A3H4|-1|0|1,1
AH1H3a3|HA1H2a3|HA3H2a4|aA3H3H4|1|0|1,1
AH3H5a3|HA3H7a4|HA5H7a2|aA3H2H4|1|0|1,1
AH3H6a3|HA3H4a4|HA6H4a4|aA3H4H4|-1|0|1,1
AH1H3a3|HA1H3a3|HA3H3a0|aA3H0H3|0|0|1,1
AH1H5a3|HA1H6a3|HA5H6a2|aA3H2H3|1|0|1,1
AH1H6a3|HA1H5a3|HA6H5a4|aA3H3H4|-1|0|1,1
AH3H5a3|HA3H2a0|HA5H2a2|aA3H0H2|0|0|1,2
AH5H6a3|HA5H6a2|HA6H6a4|aA3H2H4|-1|0|1,1
AA4H2a3|AA4H6a3|HA2A6a4|aA3A3H4|-1|0|1,1
AA4H3a3|AA4H6a3|HA3A6a3|aA3A3H3|-1|0|1,1
AA4H5a3|AA4H6a3|HA5A6a2|aA3A3H2|-1|0|1,1
AA4H1a3|AA4H4a3|HA1A4a4|aA3A3H4|1|0|1,1
AH6H6a3|HA6H2a3|HA6H2a4|aA3H3H4|-1|0|1,1
AH5H6a3|HA5H7a2|HA6H7a4|aA3H2H4|1|0|1,1
AH4H6a3|HA4H4a4|HA6H4a4|aA3H4H4|1|0|1,1
AH3H6a3|HA3H3a0|HA6H3a3|aA3H0H3|0|0|1,1
AH5H6a3|HA5H6a2|HA6H6a3|aA3H2H3|-1|0|1,1
AH4H6a3|HA4H5a4|HA6H5a3|aA3H3H4|1|0|1,1
AH3H4a3|HA3H4a0|HA4H4a4|aA3H0H4|0|0|1,1
AH4H5a3|HA4H6a4|HA5H6a2|aA3H2H4|-1|0|1,1
AH2H3a3|HA2H2a4|HA3H2a3|aA3H3H4|1|0|1,1
AH2H3a3|HA2H4a4|HA3H4a0|aA3H0H4|0|0|1,1
AH2H6a3|HA2H7a4|HA6H7a2|aA3H2H4|-1|0|1,1
AH1H2a3|HA1H4a4|HA2H4a4|aA3H4H4|1|0|1,1
AH3H6a3|HA3H6a3|HA6H6a2|aA3H2H3|-1|0|1,1
AH1H3a3|HA1H5a4|HA3H5a3|aA3H3H4|1|0|1,1
AH3H6a3|HA3H2a0|HA6H2a2|aA3H0H2|0|0|1,1
AH1H3a3|HA1H4a4|HA3H4a0|aA3H0H4|0|0|1,1
AH1H6a3|HA1H6a4|HA6H6a2|aA3H2H4|1|0|1,1
HH2H3a3|HH2H4a4|HH3H4a0|aH0H3H4|0|0|1,1
HH2H6a3|HH2H7a4|HH6H7a2|aH2H3H4|1|0|1,1
HH2H4a4|HH2H5a3|HH4H5a4|aH3H4H4|1|0|1,1
HH2H4a0|HH2H7a2|HH4H7a4|aH0H2H4|0|0|1,1
HH4H6a4|HH4H7a4|HH6H7a2|aH2H4H4|-1|0|1,1
HH2H3a0|HH2H6a2|HH3H6a3|aH0H2H3|0|0|1,1
HH3H4a0|HH3H5a3|HH4H5a4|aH0H3H4|0|0|1,1
HH5H6a3|HH5H6a4|HH6H6a2|aH2H3H4|1|0|1,1
HH2H4a0|HH2H6a2|HH4H6a4|aH0H2H4|0|0|1,1
AA10A4D4|AA10A9D10|AA4A9D1|DA1A10A4|1|0|1,1
AA10A4D10|AA10A6D4|AA4A6D7|DA10A4A7|1|0|1,1
AA10A2D4|AA10A8D10|AA2A8D4|DA10A4A4|1|0|1,1
AA10D10H10|AA10D4H1|DA10A4H2|HA1A10D2|-1|0|1,1
AA10D10H9|AA10D4H3|DA10A4H1|HA3A9D1|1|0|1,1
AA10D10H5|AA10D4H5|DA10A4H4|HA5A5D4|1|0|1,1
AA10D10H5|AA10D4H7|DA10A4H6|HA5A7D6|1|0|1,1
AA10D10H8|AA10D4H3|DA10A4H6|HA3A8D6|1|0|1,1
AA4A6D1|AA4A6D4|AA6A6D7|DA1A4A7|1|0|1,1
AA2A4D4|AA2A4D4|AA4A4D1|DA1A4A4|0|0|1,1
AA4D1H3|AA4D4H1|DA1A4H2|HA1A3D2|-1|0|1,1
AA4D1H1|AA4D4H3|DA1A4H1|HA1A3D1|-1|0|1,2
AA4D1H3|AA4D4H5|DA1A4H4|HA3A5D4|1|0|1,1
AA4D1H5|AA4D4H7|DA1A4H6|HA5A7D6|1|0|1,1
AA4D1H6|AA4D4H3|DA1A4H6|HA3A6D6|1|0|1,1
AA2A4D4|AA2A6D4|AA4A6D7|DA4A4A7|1|0|1,1
AA6D4H1|AA6D7H6|DA4A7H2|HA1A6D2|1|0|1,1
AA6D4H3|AA6D7H6|DA4A7H1|HA3A6D1|-1|0|1,1
AA6D4H5|AA6D7H3|DA4A7H4|HA3A5D4|-1|0|1,1
AA6D4H7|AA6D7H5|DA4A7H6|HA5A7D6|-1|0|1,1
AA6D4H3|AA6D7H4|DA4A7H6|HA3A4D6|-1|0|1,1
AA2D4H1|AA2D4H2|DA4A4H2|HA1A2D2|1|0|1,1
AA2D4H3|AA2D4H3|DA4A4H1|HA3A3D1|0|0|1,1
AA2D4H3|AA2D4H5|DA4A4H4|HA3A5D4|1|0|1,1
AA2D4H6|AA2D4H7|DA4A4H6|HA6A7D6|1|0|1,1
AA2D4H1|AA2D4H3|DA4A4H6|HA1A3D6|1|0|1,1
AD4H1H3|DA4H1H2|HA1D2H2|HA3D1H2|1|0|1,1
AD4H1H5|DA4H2H4|HA1D2H4|HA5D4H4|1|0|1,1
AD4H1H7|DA4H2H6|HA1D2H7|HA7D6H7|-1|0|1,1
AD4H1H3|DA4H2H6|HA1D2H4|HA3D6H4|1|0|1,1
AD4H3H5|DA4H1H4|HA3D1H3|HA5D4H3|1|0|1,1
AD4H3H7|DA4H1H6|HA3D1H6|HA7D6H6|1|0|1,1
AD4H3H3|DA4H1H6|HA3D1H5|HA3D6H5|1|0|1,1
AD4H5H7|DA4H4H6|HA5D4H2|HA7D6H2|1|0|1,1
AD4H3H5|DA4H4H6|HA3D6H4|HA5D4H4|1|0|1,1
AD4H3H7|DA4H6H6|HA3D6H6|HA7D6H6|1|0|1,1
AA4A6D7|AA4A9D10|AA6A9D1|DA1A10A7|1|0|1,1
AA4A8D4|AA4A9D1|AA8A9D10|DA1A10A4|-1|0|1,1
AA9D10H10|AA9D1H3|DA1A10H2|HA10A3D2|-1|0|1,1
AA9D10H9|AA9D1H1|DA1A10H1|HA1A9D1|-1|0|1,1
AA9D10H5|AA9D1H3|DA1A10H4|HA3A5D4|-1|0|1,1
AA9D10H5|AA9D1H5|DA1A10H6|HA5A5D6|-1|0|1,1
AA9D10H8|AA9D1H6|DA1A10H6|HA6A8D6|-1|0|1,1
AA4A4D7|AA4A8D10|AA4A8D4|DA10A4A7|1|0|1,1
AA4D10H10|AA4D7H6|DA10A7H2|HA10A6D2|1|0|1,1
AA4D10H9|AA4D7H6|DA10A7H1|HA6A9D1|1|0|1,1
AA4D10H5|AA4D7H3|DA10A7H4|HA3A5D4|1|0|1,1
AA4D10H5|AA4D7H5|DA10A7H6|HA5A5D6|1|0|1,1
